	s_domain	domain_type	encoder_type	metric_name	metric_value	full_metric_name	clip_model_name
437	impressionist_drawing_indomain (text)	text	fse_with_features	diversity	0.3037109375	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
438	impressionist_drawing_indomain (text)	text	fse_with_generator_shift	quality	0.289794921875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
439	impressionist_drawing_indomain (text)	text	fse_with_generator_shift	diversity	0.3037109375	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
440	werewolf_indomain (text)	text	orig	quality	0.289794921875	quality/werewolf/ViT-B-32,	ViT-B-32
441	werewolf_indomain (text)	text	orig	diversity	0.1883544921875	diversity/werewolf/ViT-B-32,	ViT-B-32
442	werewolf_indomain (text)	text	e4e	quality	0.288818359375	quality/werewolf/ViT-B-32,	ViT-B-32
443	werewolf_indomain (text)	text	e4e	diversity	0.18701171875	diversity/werewolf/ViT-B-32,	ViT-B-32
444	werewolf_indomain (text)	text	fse	quality	0.2919921875	quality/werewolf/ViT-B-32,	ViT-B-32
445	werewolf_indomain (text)	text	fse	diversity	0.17138671875	diversity/werewolf/ViT-B-32,	ViT-B-32
446	werewolf_indomain (text)	text	fse_with_features	quality	0.263916015625	quality/werewolf/ViT-B-32,	ViT-B-32
447	werewolf_indomain (text)	text	fse_with_features	diversity	0.23388671875	diversity/werewolf/ViT-B-32,	ViT-B-32
448	werewolf_indomain (text)	text	fse_with_generator_shift	quality	0.263916015625	quality/werewolf/ViT-B-32,	ViT-B-32
449	werewolf_indomain (text)	text	fse_with_generator_shift	diversity	0.23388671875	diversity/werewolf/ViT-B-32,	ViT-B-32
450	impressionism_painting_indomain (text)	text	orig	quality	0.292236328125	quality/impressionism_painting/ViT-B-32,	ViT-B-32
451	impressionism_painting_indomain (text)	text	orig	diversity	0.273681640625	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
452	impressionism_painting_indomain (text)	text	e4e	quality	0.27880859375	quality/impressionism_painting/ViT-B-32,	ViT-B-32
453	impressionism_painting_indomain (text)	text	e4e	diversity	0.296630859375	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
454	impressionism_painting_indomain (text)	text	fse	quality	0.2763671875	quality/impressionism_painting/ViT-B-32,	ViT-B-32
455	impressionism_painting_indomain (text)	text	fse	diversity	0.306640625	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
456	impressionism_painting_indomain (text)	text	fse_with_features	quality	0.262939453125	quality/impressionism_painting/ViT-B-32,	ViT-B-32
457	impressionism_painting_indomain (text)	text	fse_with_features	diversity	0.342041015625	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
458	impressionism_painting_indomain (text)	text	fse_with_generator_shift	quality	0.262939453125	quality/impressionism_painting/ViT-B-32,	ViT-B-32
459	impressionism_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.342041015625	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
460	dali_painting_indomain (text)	text	orig	quality	0.33154296875	quality/dali_painting/ViT-B-32,	ViT-B-32
461	dali_painting_indomain (text)	text	orig	diversity	0.234375	diversity/dali_painting/ViT-B-32,	ViT-B-32
462	dali_painting_indomain (text)	text	e4e	quality	0.323486328125	quality/dali_painting/ViT-B-32,	ViT-B-32
463	dali_painting_indomain (text)	text	e4e	diversity	0.2220458984375	diversity/dali_painting/ViT-B-32,	ViT-B-32
464	dali_painting_indomain (text)	text	fse	quality	0.324462890625	quality/dali_painting/ViT-B-32,	ViT-B-32
465	dali_painting_indomain (text)	text	fse	diversity	0.2178955078125	diversity/dali_painting/ViT-B-32,	ViT-B-32
466	dali_painting_indomain (text)	text	fse_with_features	quality	0.29443359375	quality/dali_painting/ViT-B-32,	ViT-B-32
467	dali_painting_indomain (text)	text	fse_with_features	diversity	0.2900390625	diversity/dali_painting/ViT-B-32,	ViT-B-32
468	dali_painting_indomain (text)	text	fse_with_generator_shift	quality	0.29443359375	quality/dali_painting/ViT-B-32,	ViT-B-32
469	dali_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.2900390625	diversity/dali_painting/ViT-B-32,	ViT-B-32
470	botero (text)	text	orig	quality	0.40478515625	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
471	botero (text)	text	orig	diversity	0.1348876953125	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
472	botero (text)	text	e4e	quality	0.40185546875	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
473	botero (text)	text	e4e	diversity	0.119140625	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
474	botero (text)	text	fse	quality	0.3955078125	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
475	botero (text)	text	fse	diversity	0.122314453125	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
476	botero (text)	text	fse_with_features	quality	0.31982421875	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
477	botero (text)	text	fse_with_features	diversity	0.261962890625	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
478	botero (text)	text	fse_with_generator_shift	quality	0.37890625	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
479	botero (text)	text	fse_with_generator_shift	diversity	0.1568603515625	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
480	modigliani_painting_indomain (text)	text	orig	quality	0.342529296875	quality/modigliani_painting/ViT-B-32,	ViT-B-32
481	modigliani_painting_indomain (text)	text	orig	diversity	0.2396240234375	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
482	modigliani_painting_indomain (text)	text	e4e	quality	0.3330078125	quality/modigliani_painting/ViT-B-32,	ViT-B-32
483	modigliani_painting_indomain (text)	text	e4e	diversity	0.2283935546875	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
484	modigliani_painting_indomain (text)	text	fse	quality	0.331298828125	quality/modigliani_painting/ViT-B-32,	ViT-B-32
485	modigliani_painting_indomain (text)	text	fse	diversity	0.22998046875	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
486	modigliani_painting_indomain (text)	text	fse_with_features	quality	0.283935546875	quality/modigliani_painting/ViT-B-32,	ViT-B-32
487	modigliani_painting_indomain (text)	text	fse_with_features	diversity	0.302978515625	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
488	modigliani_painting_indomain (text)	text	fse_with_generator_shift	quality	0.283935546875	quality/modigliani_painting/ViT-B-32,	ViT-B-32
489	modigliani_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.302978515625	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
490	constructivism_indomain (text)	text	orig	quality	0.2890625	quality/constructivism_painting/ViT-B-32,	ViT-B-32
491	constructivism_indomain (text)	text	orig	diversity	0.26416015625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
492	constructivism_indomain (text)	text	e4e	quality	0.28125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
493	constructivism_indomain (text)	text	e4e	diversity	0.238525390625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
494	constructivism_indomain (text)	text	fse	quality	0.281982421875	quality/constructivism_painting/ViT-B-32,	ViT-B-32
495	constructivism_indomain (text)	text	fse	diversity	0.254150390625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
496	constructivism_indomain (text)	text	fse_with_features	quality	0.25830078125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
497	constructivism_indomain (text)	text	fse_with_features	diversity	0.326171875	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
498	constructivism_indomain (text)	text	fse_with_generator_shift	quality	0.25830078125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
499	constructivism_indomain (text)	text	fse_with_generator_shift	diversity	0.326171875	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
500	impressionist_drawing (text)	text	orig	quality	0.318359375	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
501	impressionist_drawing (text)	text	orig	diversity	0.1617431640625	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
502	impressionist_drawing (text)	text	e4e	quality	0.309326171875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
503	impressionist_drawing (text)	text	e4e	diversity	0.1644287109375	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
504	impressionist_drawing (text)	text	fse	quality	0.314208984375	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
505	impressionist_drawing (text)	text	fse	diversity	0.1702880859375	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
506	impressionist_drawing (text)	text	fse_with_features	quality	0.303466796875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
507	impressionist_drawing (text)	text	fse_with_features	diversity	0.2459716796875	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
508	impressionist_drawing (text)	text	fse_with_generator_shift	quality	0.303466796875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
509	impressionist_drawing (text)	text	fse_with_generator_shift	diversity	0.2459716796875	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
510	constructivism (text)	text	orig	quality	0.302001953125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
511	constructivism (text)	text	orig	diversity	0.1890869140625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
512	constructivism (text)	text	e4e	quality	0.29345703125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
513	constructivism (text)	text	e4e	diversity	0.1705322265625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
514	constructivism (text)	text	fse	quality	0.294189453125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
515	constructivism (text)	text	fse	diversity	0.180419921875	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
516	constructivism (text)	text	fse_with_features	quality	0.27587890625	quality/constructivism_painting/ViT-B-32,	ViT-B-32
517	constructivism (text)	text	fse_with_features	diversity	0.260986328125	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
518	constructivism (text)	text	fse_with_generator_shift	quality	0.27587890625	quality/constructivism_painting/ViT-B-32,	ViT-B-32
519	constructivism (text)	text	fse_with_generator_shift	diversity	0.260986328125	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
520	minimalist_drawing_indomain (text)	text	orig	quality	0.236328125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
521	minimalist_drawing_indomain (text)	text	orig	diversity	0.30322265625	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
522	minimalist_drawing_indomain (text)	text	e4e	quality	0.237548828125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
523	minimalist_drawing_indomain (text)	text	e4e	diversity	0.305419921875	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
524	minimalist_drawing_indomain (text)	text	fse	quality	0.2354736328125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
525	minimalist_drawing_indomain (text)	text	fse	diversity	0.304931640625	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
526	minimalist_drawing_indomain (text)	text	fse_with_features	quality	0.2218017578125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
527	minimalist_drawing_indomain (text)	text	fse_with_features	diversity	0.3427734375	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
528	minimalist_drawing_indomain (text)	text	fse_with_generator_shift	quality	0.2218017578125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
529	minimalist_drawing_indomain (text)	text	fse_with_generator_shift	diversity	0.3427734375	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
530	joker (text)	text	orig	quality	0.311279296875	quality/the_joker/ViT-B-32,	ViT-B-32
531	joker (text)	text	orig	diversity	0.127197265625	diversity/the_joker/ViT-B-32,	ViT-B-32
532	joker (text)	text	e4e	quality	0.313720703125	quality/the_joker/ViT-B-32,	ViT-B-32
533	joker (text)	text	e4e	diversity	0.11639404296875	diversity/the_joker/ViT-B-32,	ViT-B-32
534	joker (text)	text	fse	quality	0.310546875	quality/the_joker/ViT-B-32,	ViT-B-32
535	joker (text)	text	fse	diversity	0.11614990234375	diversity/the_joker/ViT-B-32,	ViT-B-32
536	joker (text)	text	fse_with_features	quality	0.27685546875	quality/the_joker/ViT-B-32,	ViT-B-32
537	joker (text)	text	fse_with_features	diversity	0.25732421875	diversity/the_joker/ViT-B-32,	ViT-B-32
538	joker (text)	text	fse_with_generator_shift	quality	0.30224609375	quality/the_joker/ViT-B-32,	ViT-B-32
539	joker (text)	text	fse_with_generator_shift	diversity	0.1392822265625	diversity/the_joker/ViT-B-32,	ViT-B-32
540	pop_art (text)	text	orig	quality	0.306396484375	quality/pop_art/ViT-B-32,	ViT-B-32
541	pop_art (text)	text	orig	diversity	0.15869140625	diversity/pop_art/ViT-B-32,	ViT-B-32
542	pop_art (text)	text	e4e	quality	0.307861328125	quality/pop_art/ViT-B-32,	ViT-B-32
543	pop_art (text)	text	e4e	diversity	0.145263671875	diversity/pop_art/ViT-B-32,	ViT-B-32
544	pop_art (text)	text	fse	quality	0.30712890625	quality/pop_art/ViT-B-32,	ViT-B-32
545	pop_art (text)	text	fse	diversity	0.150146484375	diversity/pop_art/ViT-B-32,	ViT-B-32
546	pop_art (text)	text	fse_with_features	quality	0.288818359375	quality/pop_art/ViT-B-32,	ViT-B-32
547	pop_art (text)	text	fse_with_features	diversity	0.276123046875	diversity/pop_art/ViT-B-32,	ViT-B-32
548	pop_art (text)	text	fse_with_generator_shift	quality	0.30029296875	quality/pop_art/ViT-B-32,	ViT-B-32
549	pop_art (text)	text	fse_with_generator_shift	diversity	0.1900634765625	diversity/pop_art/ViT-B-32,	ViT-B-32
550	anime_indomain (text)	text	orig	quality	0.298828125	quality/anime_painting/ViT-B-32,	ViT-B-32
551	anime_indomain (text)	text	orig	diversity	0.26904296875	diversity/anime_painting/ViT-B-32,	ViT-B-32
552	anime_indomain (text)	text	e4e	quality	0.2958984375	quality/anime_painting/ViT-B-32,	ViT-B-32
553	anime_indomain (text)	text	e4e	diversity	0.26220703125	diversity/anime_painting/ViT-B-32,	ViT-B-32
554	anime_indomain (text)	text	fse	quality	0.2919921875	quality/anime_painting/ViT-B-32,	ViT-B-32
555	anime_indomain (text)	text	fse	diversity	0.266845703125	diversity/anime_painting/ViT-B-32,	ViT-B-32
556	anime_indomain (text)	text	fse_with_features	quality	0.26220703125	quality/anime_painting/ViT-B-32,	ViT-B-32
557	anime_indomain (text)	text	fse_with_features	diversity	0.35302734375	diversity/anime_painting/ViT-B-32,	ViT-B-32
558	anime_indomain (text)	text	fse_with_generator_shift	quality	0.26220703125	quality/anime_painting/ViT-B-32,	ViT-B-32
559	anime_indomain (text)	text	fse_with_generator_shift	diversity	0.35302734375	diversity/anime_painting/ViT-B-32,	ViT-B-32
560	anime (text)	text	orig	quality	0.320068359375	quality/anime_painting/ViT-B-32,	ViT-B-32
561	anime (text)	text	orig	diversity	0.1632080078125	diversity/anime_painting/ViT-B-32,	ViT-B-32
562	anime (text)	text	e4e	quality	0.32275390625	quality/anime_painting/ViT-B-32,	ViT-B-32
563	anime (text)	text	e4e	diversity	0.133056640625	diversity/anime_painting/ViT-B-32,	ViT-B-32
564	anime (text)	text	fse	quality	0.321044921875	quality/anime_painting/ViT-B-32,	ViT-B-32
565	anime (text)	text	fse	diversity	0.1265869140625	diversity/anime_painting/ViT-B-32,	ViT-B-32
566	anime (text)	text	fse_with_features	quality	0.28125	quality/anime_painting/ViT-B-32,	ViT-B-32
567	anime (text)	text	fse_with_features	diversity	0.273193359375	diversity/anime_painting/ViT-B-32,	ViT-B-32
568	anime (text)	text	fse_with_generator_shift	quality	0.30908203125	quality/anime_painting/ViT-B-32,	ViT-B-32
569	anime (text)	text	fse_with_generator_shift	diversity	0.16455078125	diversity/anime_painting/ViT-B-32,	ViT-B-32
570	tolkien_elf (text)	text	orig	quality	0.35546875	quality/tolkien_elf/ViT-B-32,	ViT-B-32
571	tolkien_elf (text)	text	orig	diversity	0.169189453125	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
572	tolkien_elf (text)	text	e4e	quality	0.357177734375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
573	tolkien_elf (text)	text	e4e	diversity	0.13671875	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
574	tolkien_elf (text)	text	fse	quality	0.35302734375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
575	tolkien_elf (text)	text	fse	diversity	0.138671875	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
576	tolkien_elf (text)	text	fse_with_features	quality	0.268798828125	quality/tolkien_elf/ViT-B-32,	ViT-B-32
577	tolkien_elf (text)	text	fse_with_features	diversity	0.33740234375	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
578	tolkien_elf (text)	text	fse_with_generator_shift	quality	0.3427734375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
579	tolkien_elf (text)	text	fse_with_generator_shift	diversity	0.1612548828125	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
580	werewolf (text)	text	orig	quality	0.311767578125	quality/werewolf/ViT-B-32,	ViT-B-32
581	werewolf (text)	text	orig	diversity	0.11199951171875	diversity/werewolf/ViT-B-32,	ViT-B-32
582	werewolf (text)	text	e4e	quality	0.314453125	quality/werewolf/ViT-B-32,	ViT-B-32
583	werewolf (text)	text	e4e	diversity	0.090087890625	diversity/werewolf/ViT-B-32,	ViT-B-32
584	werewolf (text)	text	fse	quality	0.313720703125	quality/werewolf/ViT-B-32,	ViT-B-32
585	werewolf (text)	text	fse	diversity	0.07763671875	diversity/werewolf/ViT-B-32,	ViT-B-32
586	werewolf (text)	text	fse_with_features	quality	0.263916015625	quality/werewolf/ViT-B-32,	ViT-B-32
587	werewolf (text)	text	fse_with_features	diversity	0.23046875	diversity/werewolf/ViT-B-32,	ViT-B-32
588	werewolf (text)	text	fse_with_generator_shift	quality	0.2978515625	quality/werewolf/ViT-B-32,	ViT-B-32
589	werewolf (text)	text	fse_with_generator_shift	diversity	0.11187744140625	diversity/werewolf/ViT-B-32,	ViT-B-32
590	ukiyo-e_indomain (text)	text	orig	quality	0.318115234375	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
591	ukiyo-e_indomain (text)	text	orig	diversity	0.257568359375	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
592	ukiyo-e_indomain (text)	text	e4e	quality	0.307861328125	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
593	ukiyo-e_indomain (text)	text	e4e	diversity	0.259033203125	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
594	ukiyo-e_indomain (text)	text	fse	quality	0.30419921875	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
595	ukiyo-e_indomain (text)	text	fse	diversity	0.2489013671875	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
596	ukiyo-e_indomain (text)	text	fse_with_features	quality	0.283447265625	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
597	ukiyo-e_indomain (text)	text	fse_with_features	diversity	0.322021484375	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
598	ukiyo-e_indomain (text)	text	fse_with_generator_shift	quality	0.283447265625	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
599	ukiyo-e_indomain (text)	text	fse_with_generator_shift	diversity	0.322021484375	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
600	zombie (text)	text	orig	quality	0.31103515625	quality/zombie/ViT-B-32,	ViT-B-32
601	zombie (text)	text	orig	diversity	0.121826171875	diversity/zombie/ViT-B-32,	ViT-B-32
602	zombie (text)	text	e4e	quality	0.305908203125	quality/zombie/ViT-B-32,	ViT-B-32
603	zombie (text)	text	e4e	diversity	0.1248779296875	diversity/zombie/ViT-B-32,	ViT-B-32
604	zombie (text)	text	fse	quality	0.308349609375	quality/zombie/ViT-B-32,	ViT-B-32
605	zombie (text)	text	fse	diversity	0.115966796875	diversity/zombie/ViT-B-32,	ViT-B-32
606	zombie (text)	text	fse_with_features	quality	0.30224609375	quality/zombie/ViT-B-32,	ViT-B-32
607	zombie (text)	text	fse_with_features	diversity	0.1982421875	diversity/zombie/ViT-B-32,	ViT-B-32
608	zombie (text)	text	fse_with_generator_shift	quality	0.305419921875	quality/zombie/ViT-B-32,	ViT-B-32
609	zombie (text)	text	fse_with_generator_shift	diversity	0.1673583984375	diversity/zombie/ViT-B-32,	ViT-B-32
610	impressionism_painting (text)	text	orig	quality	0.30712890625	quality/impressionism_painting/ViT-B-32,	ViT-B-32
611	impressionism_painting (text)	text	orig	diversity	0.2191162109375	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
612	impressionism_painting (text)	text	e4e	quality	0.301025390625	quality/impressionism_painting/ViT-B-32,	ViT-B-32
613	impressionism_painting (text)	text	e4e	diversity	0.218505859375	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
614	impressionism_painting (text)	text	fse	quality	0.298828125	quality/impressionism_painting/ViT-B-32,	ViT-B-32
615	impressionism_painting (text)	text	fse	diversity	0.22998046875	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
616	impressionism_painting (text)	text	fse_with_features	quality	0.27197265625	quality/impressionism_painting/ViT-B-32,	ViT-B-32
617	impressionism_painting (text)	text	fse_with_features	diversity	0.292724609375	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
618	impressionism_painting (text)	text	fse_with_generator_shift	quality	0.282958984375	quality/impressionism_painting/ViT-B-32,	ViT-B-32
619	impressionism_painting (text)	text	fse_with_generator_shift	diversity	0.278564453125	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
620	disney_princess_indomain (text)	text	orig	quality	0.276123046875	quality/disney_princess/ViT-B-32,	ViT-B-32
621	disney_princess_indomain (text)	text	orig	diversity	0.259521484375	diversity/disney_princess/ViT-B-32,	ViT-B-32
622	disney_princess_indomain (text)	text	e4e	quality	0.275390625	quality/disney_princess/ViT-B-32,	ViT-B-32
623	disney_princess_indomain (text)	text	e4e	diversity	0.251708984375	diversity/disney_princess/ViT-B-32,	ViT-B-32
624	disney_princess_indomain (text)	text	fse	quality	0.2734375	quality/disney_princess/ViT-B-32,	ViT-B-32
625	disney_princess_indomain (text)	text	fse	diversity	0.256103515625	diversity/disney_princess/ViT-B-32,	ViT-B-32
626	disney_princess_indomain (text)	text	fse_with_features	quality	0.2470703125	quality/disney_princess/ViT-B-32,	ViT-B-32
627	disney_princess_indomain (text)	text	fse_with_features	diversity	0.3427734375	diversity/disney_princess/ViT-B-32,	ViT-B-32
628	disney_princess_indomain (text)	text	fse_with_generator_shift	quality	0.2470703125	quality/disney_princess/ViT-B-32,	ViT-B-32
629	disney_princess_indomain (text)	text	fse_with_generator_shift	diversity	0.3427734375	diversity/disney_princess/ViT-B-32,	ViT-B-32
630	disney_princess (text)	text	orig	quality	0.289306640625	quality/disney_princess/ViT-B-32,	ViT-B-32
631	disney_princess (text)	text	orig	diversity	0.1717529296875	diversity/disney_princess/ViT-B-32,	ViT-B-32
632	disney_princess (text)	text	e4e	quality	0.2880859375	quality/disney_princess/ViT-B-32,	ViT-B-32
633	disney_princess (text)	text	e4e	diversity	0.157958984375	diversity/disney_princess/ViT-B-32,	ViT-B-32
634	disney_princess (text)	text	fse	quality	0.2841796875	quality/disney_princess/ViT-B-32,	ViT-B-32
635	disney_princess (text)	text	fse	diversity	0.1680908203125	diversity/disney_princess/ViT-B-32,	ViT-B-32
636	disney_princess (text)	text	fse_with_features	quality	0.24658203125	quality/disney_princess/ViT-B-32,	ViT-B-32
637	disney_princess (text)	text	fse_with_features	diversity	0.3173828125	diversity/disney_princess/ViT-B-32,	ViT-B-32
638	disney_princess (text)	text	fse_with_generator_shift	quality	0.2724609375	quality/disney_princess/ViT-B-32,	ViT-B-32
639	disney_princess (text)	text	fse_with_generator_shift	diversity	0.230712890625	diversity/disney_princess/ViT-B-32,	ViT-B-32
640	hermione_granger_indomain (text)	text	orig	quality	0.317138671875	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
641	hermione_granger_indomain (text)	text	orig	diversity	0.2578125	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
642	hermione_granger_indomain (text)	text	e4e	quality	0.304931640625	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
643	hermione_granger_indomain (text)	text	e4e	diversity	0.2469482421875	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
644	hermione_granger_indomain (text)	text	fse	quality	0.303466796875	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
645	hermione_granger_indomain (text)	text	fse	diversity	0.261962890625	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
646	hermione_granger_indomain (text)	text	fse_with_features	quality	0.245849609375	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
647	hermione_granger_indomain (text)	text	fse_with_features	diversity	0.359375	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
648	hermione_granger_indomain (text)	text	fse_with_generator_shift	quality	0.245849609375	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
649	hermione_granger_indomain (text)	text	fse_with_generator_shift	diversity	0.359375	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
650	cubism_painting_indomain (text)	text	orig	quality	0.28173828125	quality/cubism_painting/ViT-B-32,	ViT-B-32
651	cubism_painting_indomain (text)	text	orig	diversity	0.255126953125	diversity/cubism_painting/ViT-B-32,	ViT-B-32
652	cubism_painting_indomain (text)	text	e4e	quality	0.27392578125	quality/cubism_painting/ViT-B-32,	ViT-B-32
653	cubism_painting_indomain (text)	text	e4e	diversity	0.2388916015625	diversity/cubism_painting/ViT-B-32,	ViT-B-32
654	cubism_painting_indomain (text)	text	fse	quality	0.27490234375	quality/cubism_painting/ViT-B-32,	ViT-B-32
655	cubism_painting_indomain (text)	text	fse	diversity	0.249267578125	diversity/cubism_painting/ViT-B-32,	ViT-B-32
656	cubism_painting_indomain (text)	text	fse_with_features	quality	0.260986328125	quality/cubism_painting/ViT-B-32,	ViT-B-32
657	cubism_painting_indomain (text)	text	fse_with_features	diversity	0.31494140625	diversity/cubism_painting/ViT-B-32,	ViT-B-32
658	cubism_painting_indomain (text)	text	fse_with_generator_shift	quality	0.260986328125	quality/cubism_painting/ViT-B-32,	ViT-B-32
659	cubism_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.31494140625	diversity/cubism_painting/ViT-B-32,	ViT-B-32
660	sketch_indomain (text)	text	orig	quality	0.259765625	quality/sketch/ViT-B-32,	ViT-B-32
661	sketch_indomain (text)	text	orig	diversity	0.2802734375	diversity/sketch/ViT-B-32,	ViT-B-32
662	sketch_indomain (text)	text	e4e	quality	0.251220703125	quality/sketch/ViT-B-32,	ViT-B-32
663	sketch_indomain (text)	text	e4e	diversity	0.30322265625	diversity/sketch/ViT-B-32,	ViT-B-32
664	sketch_indomain (text)	text	fse	quality	0.250244140625	quality/sketch/ViT-B-32,	ViT-B-32
665	sketch_indomain (text)	text	fse	diversity	0.29931640625	diversity/sketch/ViT-B-32,	ViT-B-32
666	sketch_indomain (text)	text	fse_with_features	quality	0.2467041015625	quality/sketch/ViT-B-32,	ViT-B-32
667	sketch_indomain (text)	text	fse_with_features	diversity	0.327392578125	diversity/sketch/ViT-B-32,	ViT-B-32
668	sketch_indomain (text)	text	fse_with_generator_shift	quality	0.2467041015625	quality/sketch/ViT-B-32,	ViT-B-32
669	sketch_indomain (text)	text	fse_with_generator_shift	diversity	0.327392578125	diversity/sketch/ViT-B-32,	ViT-B-32
670	claude_monet_painting_indomain (text)	text	orig	quality	0.28857421875	quality/claude_monet_painting/ViT-B-32,	ViT-B-32
671	claude_monet_painting_indomain (text)	text	orig	diversity	0.293212890625	diversity/claude_monet_painting/ViT-B-32,	ViT-B-32
